Student ID,Gender,Age,Current Course,Marks,Absences,Study Hours,Career Interest Level,Career Choice,Soft Skills,Languages Spoken
17967,Female,24,Technology,70,2,12,3,Arts,Critical Thinking,French
17968,Male,19,Science,58,4,11,7,Education,Patience,English
17969,Female,18,Economy,42,5,18,1,Law,Problem-solving,Spanish
17970,Female,21,Technology,49,1,30,5,Law,Leadership,English
17971,Female,18,Technology,99,4,29,5,Medical Doctor,Communication,French
17972,Female,22,Science,75,3,25,9,Computer Science,Creativity,Chinese
17973,Female,23,Science,46,5,15,8,Computer Science,Patience,French
17974,Female,19,Science,99,4,14,1,Medical Doctor,Leadership,English
17975,Female,22,Economy,84,3,30,2,Computer Science,Teamwork,Spanish
17976,Female,24,Arts,64,0,27,6,Law,Patience,English
17977,Male,20,Technology,71,3,30,2,Project Management,Empathy,German
17978,Male,23,Technology,67,5,15,9,Education,Leadership,French
17979,Male,21,Technology,55,0,12,3,Accountancy,Critical Thinking,French
17980,Female,19,Technology,71,5,20,1,Medical Doctor,Communication,Chinese
17981,Male,20,Literature,78,1,27,7,Arts,Patience,Chinese
17982,Female,23,Arts,52,3,14,1,Policy,Analytical,German
17983,Male,21,Economy,63,4,12,6,Policy,Analytical,French
17984,Female,23,Technology,56,1,11,8,Computer Science,Research,German
17985,Male,19,Economy,43,2,16,7,Policy,Analytical,French
17986,Male,22,Literature,96,2,10,8,Accountancy,Time Management,Chinese
17987,Male,22,Economy,84,1,28,7,Law,Adaptability,English
17988,Female,18,Technology,90,3,27,1,Computer Science,Communication,Chinese
17989,Male,19,Technology,44,3,13,4,Medical Doctor,Creativity,Chinese
17990,Male,21,Economy,50,2,24,3,Policy,Teamwork,Spanish
17991,Female,24,Science,93,1,22,4,Arts,Adaptability,Spanish
17992,Female,24,Science,100,3,10,8,Law,Communication,German
17993,Female,21,Science,79,4,15,6,Policy,Decision-making,Spanish
17994,Male,19,Technology,94,0,22,2,Accountancy,Teamwork,Chinese
17995,Female,20,Literature,50,1,24,5,Arts,Communication,Spanish
17996,Female,18,Science,94,1,17,6,Policy,Creativity,Chinese
17997,Female,20,Science,88,1,13,6,Law,Critical Thinking,Spanish
17998,Male,24,Arts,55,0,28,10,Project Management,Creativity,English
17999,Female,24,Economy,52,2,19,10,Arts,Patience,French
18000,Male,22,Technology,86,5,27,3,Medical Doctor,Adaptability,English
18001,Female,21,Technology,41,0,28,6,Arts,Decision-making,English
18002,Male,24,Science,49,0,24,4,Computer Science,Negotiation,English
18003,Female,19,Literature,83,0,14,3,Computer Science,Time Management,French
18004,Male,24,Arts,86,5,24,1,Project Management,Teamwork,English
18005,Male,24,Arts,80,4,30,1,Project Management,Research,French
18006,Male,21,Technology,64,1,19,5,Project Management,Problem-solving,Spanish
18007,Male,22,Technology,48,4,21,7,Project Management,Research,Chinese
18008,Male,18,Economy,79,5,18,9,Computer Science,Leadership,Spanish
18009,Male,23,Science,67,2,17,6,Accountancy,Creativity,German
18010,Male,21,Economy,70,1,15,3,Policy,Patience,Chinese
18011,Female,24,Economy,41,2,11,6,Project Management,Teamwork,Chinese
18012,Male,19,Arts,67,4,24,8,Medical Doctor,Research,Chinese
18013,Male,19,Literature,78,5,23,4,Accountancy,Empathy,English
18014,Female,22,Technology,100,3,18,1,Education,Critical Thinking,German
18015,Female,19,Literature,41,1,20,8,Project Management,Decision-making,German
18016,Male,19,Literature,76,5,17,2,Medical Doctor,Patience,German
18017,Female,22,Technology,57,2,17,9,Accountancy,Creativity,English
18018,Female,19,Technology,98,3,22,7,Project Management,Decision-making,English
18019,Female,18,Science,57,3,18,2,Project Management,Analytical,French
18020,Female,24,Economy,100,0,26,7,Arts,Critical Thinking,Chinese
18021,Male,19,Economy,76,1,24,1,Law,Adaptability,French
18022,Male,23,Technology,44,4,20,4,Education,Communication,French
18023,Male,24,Literature,49,2,17,3,Policy,Critical Thinking,Chinese
18024,Female,20,Science,46,4,23,4,Accountancy,Adaptability,Chinese
18025,Male,23,Arts,84,0,18,5,Arts,Problem-solving,Chinese
18026,Male,18,Arts,84,0,26,8,Accountancy,Problem-solving,English
18027,Female,24,Economy,41,3,26,7,Project Management,Problem-solving,Chinese
18028,Female,20,Science,51,3,23,9,Law,Decision-making,French
18029,Female,18,Technology,63,5,13,1,Project Management,Teamwork,French
18030,Female,19,Science,87,0,27,9,Arts,Time Management,German
18031,Female,20,Science,97,4,28,7,Policy,Negotiation,Chinese
18032,Male,20,Economy,84,0,18,8,Arts,Teamwork,English
18033,Male,23,Literature,81,2,12,4,Law,Analytical,German
18034,Male,23,Technology,71,4,12,2,Computer Science,Decision-making,French
18035,Male,21,Science,80,0,19,2,Arts,Creativity,French
18036,Male,22,Economy,59,1,14,10,Project Management,Decision-making,Chinese
18037,Female,21,Technology,50,4,13,1,Education,Patience,French
18038,Male,24,Arts,54,0,24,3,Computer Science,Time Management,French
18039,Female,18,Literature,56,2,18,3,Law,Negotiation,English
18040,Female,22,Economy,93,5,27,8,Project Management,Communication,English
18041,Female,23,Literature,51,4,24,8,Computer Science,Research,Spanish
18042,Male,18,Literature,67,2,24,3,Project Management,Creativity,English
18043,Female,19,Science,46,5,24,5,Computer Science,Teamwork,Spanish
18044,Male,21,Economy,45,0,29,10,Computer Science,Critical Thinking,French
18045,Female,21,Technology,90,3,27,4,Education,Teamwork,French
18046,Male,18,Arts,98,2,26,1,Law,Negotiation,German
18047,Female,21,Arts,99,2,23,9,Law,Analytical,Chinese
18048,Female,22,Economy,63,5,16,9,Education,Adaptability,French
18049,Female,18,Economy,43,3,17,4,Accountancy,Analytical,Chinese
18050,Female,19,Economy,49,4,23,9,Education,Time Management,English
18051,Female,23,Science,56,1,13,8,Project Management,Leadership,German
18052,Male,18,Science,83,0,15,10,Computer Science,Leadership,German
18053,Male,19,Literature,81,5,26,3,Law,Time Management,English
18054,Male,18,Science,52,0,24,2,Law,Patience,Spanish
18055,Male,23,Technology,69,3,17,4,Arts,Leadership,English
18056,Male,22,Literature,72,4,18,6,Project Management,Teamwork,Chinese
18057,Male,18,Literature,44,1,30,9,Policy,Empathy,French
18058,Male,24,Arts,71,5,16,10,Medical Doctor,Critical Thinking,Chinese
18059,Female,20,Economy,88,2,26,8,Computer Science,Adaptability,English
18060,Male,22,Economy,96,4,22,8,Accountancy,Patience,French
18061,Female,20,Economy,64,5,14,2,Computer Science,Critical Thinking,Chinese
18062,Female,18,Technology,83,2,29,8,Policy,Analytical,Spanish
18063,Male,21,Literature,88,0,21,10,Law,Leadership,German
18064,Female,23,Economy,62,2,17,6,Computer Science,Critical Thinking,English
18065,Male,21,Economy,74,4,16,10,Education,Adaptability,English
18066,Male,18,Literature,100,3,30,9,Education,Adaptability,Spanish
18067,Female,20,Economy,83,2,23,10,Project Management,Decision-making,English
18068,Male,19,Economy,44,1,28,9,Policy,Analytical,Spanish
18069,Male,19,Technology,43,2,14,9,Policy,Problem-solving,Chinese
18070,Male,24,Technology,40,1,29,9,Policy,Decision-making,Chinese
18071,Female,19,Technology,42,5,30,7,Education,Adaptability,Chinese
18072,Female,22,Economy,77,5,26,7,Project Management,Decision-making,German
18073,Male,20,Technology,94,2,13,8,Medical Doctor,Adaptability,German
18074,Male,19,Economy,78,0,27,4,Project Management,Problem-solving,Chinese
18075,Male,21,Technology,88,4,12,4,Policy,Problem-solving,German
18076,Male,23,Economy,91,3,17,3,Accountancy,Leadership,German
18077,Male,24,Arts,75,5,30,9,Policy,Leadership,German
18078,Female,22,Arts,85,4,16,1,Policy,Adaptability,English
18079,Male,22,Science,50,3,15,8,Law,Patience,Chinese
18080,Male,18,Economy,98,3,29,9,Policy,Critical Thinking,English
18081,Female,18,Economy,42,0,30,3,Law,Communication,French
18082,Male,24,Technology,99,2,18,2,Accountancy,Adaptability,German
18083,Female,19,Technology,40,0,18,2,Law,Research,English
18084,Male,24,Technology,74,3,30,4,Medical Doctor,Time Management,French
18085,Female,24,Economy,57,5,18,5,Education,Leadership,German
18086,Female,24,Arts,89,2,15,6,Computer Science,Research,French
18087,Male,23,Economy,56,0,23,1,Accountancy,Time Management,German
18088,Male,21,Economy,77,3,28,2,Law,Research,German
18089,Female,18,Arts,76,2,26,10,Policy,Adaptability,Chinese
18090,Female,19,Technology,76,4,21,8,Project Management,Problem-solving,German
18091,Male,23,Science,93,2,17,8,Project Management,Negotiation,German
18092,Female,20,Technology,51,4,26,5,Policy,Decision-making,Spanish
18093,Male,24,Technology,48,1,22,8,Policy,Problem-solving,French
18094,Female,18,Literature,61,0,10,3,Project Management,Communication,Chinese
18095,Male,19,Technology,67,0,21,2,Arts,Leadership,Chinese
18096,Male,18,Economy,49,4,16,5,Law,Teamwork,German
18097,Female,23,Arts,57,2,10,4,Policy,Negotiation,English
18098,Male,20,Science,75,3,26,3,Education,Patience,Chinese
18099,Female,24,Literature,79,1,26,6,Medical Doctor,Problem-solving,French
18100,Female,23,Economy,94,4,21,8,Computer Science,Patience,German
18101,Female,23,Technology,56,0,14,6,Law,Time Management,German
18102,Female,18,Arts,95,1,23,8,Law,Empathy,German
18103,Male,24,Science,63,4,30,3,Accountancy,Negotiation,Spanish
18104,Male,24,Science,43,0,22,2,Law,Leadership,German
18105,Male,24,Technology,67,3,25,10,Project Management,Communication,Spanish
18106,Female,23,Technology,42,1,19,7,Education,Teamwork,German
18107,Male,21,Science,63,2,22,1,Computer Science,Problem-solving,Chinese
18108,Female,19,Economy,50,4,28,1,Project Management,Critical Thinking,English
18109,Female,22,Science,88,2,19,6,Project Management,Time Management,French
18110,Female,21,Literature,61,5,16,3,Law,Decision-making,French
18111,Female,20,Technology,48,5,21,7,Accountancy,Decision-making,French
18112,Female,20,Science,55,3,19,4,Project Management,Negotiation,French
18113,Male,20,Economy,81,5,17,2,Medical Doctor,Creativity,Chinese
18114,Female,23,Economy,66,4,26,10,Accountancy,Leadership,Spanish
18115,Female,22,Science,40,3,22,5,Project Management,Problem-solving,German
18116,Male,21,Science,79,5,24,5,Accountancy,Adaptability,Spanish
18117,Male,18,Economy,84,1,28,7,Arts,Decision-making,English
18118,Male,18,Science,46,0,23,7,Accountancy,Creativity,English
18119,Female,21,Economy,82,1,20,8,Accountancy,Leadership,French
18120,Male,24,Science,80,5,19,8,Medical Doctor,Critical Thinking,Spanish
18121,Male,23,Technology,64,1,13,8,Law,Creativity,Spanish
18122,Male,23,Economy,98,4,22,6,Accountancy,Research,Chinese
18123,Male,20,Literature,91,3,10,2,Medical Doctor,Critical Thinking,Spanish
18124,Female,18,Arts,65,5,22,10,Project Management,Communication,Spanish
18125,Male,19,Technology,66,1,20,4,Policy,Analytical,German
18126,Female,24,Science,49,4,27,7,Education,Analytical,Spanish
18127,Female,22,Science,70,3,17,10,Arts,Research,German
18128,Male,23,Literature,56,3,21,10,Policy,Patience,French
18129,Female,19,Literature,59,5,22,8,Arts,Time Management,English
18130,Female,18,Science,62,4,29,6,Law,Negotiation,Chinese
18131,Male,18,Arts,88,3,24,8,Policy,Negotiation,Chinese
18132,Male,21,Technology,61,5,23,9,Project Management,Problem-solving,French
18133,Female,18,Economy,42,1,25,3,Accountancy,Time Management,German
18134,Male,18,Science,50,0,13,9,Arts,Patience,Spanish
18135,Male,24,Literature,87,1,11,3,Computer Science,Decision-making,French
18136,Male,18,Technology,97,1,29,1,Education,Analytical,Chinese
18137,Female,21,Literature,41,5,21,7,Medical Doctor,Negotiation,French
18138,Male,18,Literature,70,4,13,3,Law,Teamwork,French
18139,Male,19,Literature,74,1,13,7,Policy,Communication,French
18140,Male,24,Literature,67,1,26,10,Policy,Creativity,French
18141,Female,23,Arts,42,3,21,2,Computer Science,Communication,French
18142,Male,21,Science,74,1,16,10,Law,Empathy,English
18143,Female,24,Literature,77,5,27,3,Accountancy,Leadership,English
18144,Male,21,Technology,83,4,28,9,Medical Doctor,Empathy,French
18145,Female,19,Arts,74,0,16,8,Accountancy,Teamwork,German
18146,Male,19,Arts,73,2,25,8,Policy,Time Management,French
18147,Female,18,Science,52,0,25,3,Policy,Critical Thinking,Spanish
18148,Male,23,Economy,95,4,29,5,Accountancy,Adaptability,Spanish
18149,Female,20,Economy,96,0,20,3,Medical Doctor,Analytical,English
18150,Male,22,Economy,78,2,29,4,Project Management,Decision-making,Spanish
18151,Male,18,Technology,97,4,17,8,Law,Communication,Chinese
18152,Male,19,Economy,59,2,27,5,Accountancy,Negotiation,German
18153,Male,22,Economy,53,0,16,2,Project Management,Time Management,French
18154,Male,22,Technology,76,3,15,1,Accountancy,Research,Chinese
18155,Male,18,Literature,45,3,10,6,Project Management,Critical Thinking,French
18156,Male,24,Science,95,2,23,6,Medical Doctor,Critical Thinking,French
18157,Male,18,Science,95,5,16,1,Accountancy,Empathy,English
18158,Male,18,Science,86,5,24,4,Education,Analytical,Spanish
18159,Female,21,Literature,83,4,10,3,Computer Science,Patience,French
18160,Male,19,Economy,98,0,17,9,Computer Science,Creativity,Spanish
18161,Male,21,Literature,60,5,29,10,Policy,Adaptability,Spanish
18162,Female,18,Economy,76,0,12,9,Medical Doctor,Decision-making,German
18163,Male,18,Science,93,2,27,1,Arts,Creativity,Spanish
18164,Female,20,Literature,98,3,14,3,Computer Science,Adaptability,French
18165,Male,23,Literature,50,0,26,6,Education,Communication,German
18166,Female,20,Economy,90,0,14,5,Law,Empathy,English
18167,Female,19,Economy,52,3,16,9,Law,Adaptability,French
18168,Male,18,Arts,41,3,18,10,Accountancy,Decision-making,French
18169,Male,20,Arts,83,4,25,9,Policy,Adaptability,German
18170,Male,20,Arts,52,3,15,6,Project Management,Teamwork,German
18171,Female,21,Technology,53,4,23,2,Computer Science,Teamwork,French
18172,Female,20,Economy,56,4,30,10,Medical Doctor,Decision-making,Chinese
18173,Male,20,Economy,51,2,21,4,Computer Science,Research,French
18174,Male,19,Technology,49,5,19,1,Policy,Communication,German
18175,Female,23,Technology,97,0,20,2,Accountancy,Negotiation,German
18176,Male,21,Technology,79,1,24,4,Medical Doctor,Decision-making,German
18177,Female,18,Arts,71,2,20,7,Computer Science,Adaptability,German
18178,Male,19,Literature,75,0,30,3,Accountancy,Decision-making,Chinese
18179,Female,21,Economy,65,4,26,5,Education,Patience,English
18180,Female,20,Science,76,0,12,6,Law,Adaptability,English
18181,Female,23,Arts,54,2,24,7,Arts,Communication,Spanish
18182,Female,21,Arts,92,2,26,10,Project Management,Empathy,French
18183,Male,22,Economy,78,2,13,5,Computer Science,Negotiation,French
18184,Male,20,Science,56,3,18,2,Arts,Decision-making,Spanish
18185,Female,24,Literature,71,0,12,5,Arts,Empathy,Chinese
18186,Female,21,Science,52,3,21,3,Policy,Decision-making,German
18187,Male,19,Literature,67,4,11,10,Education,Adaptability,French
18188,Male,22,Technology,77,2,12,1,Medical Doctor,Creativity,English
18189,Female,23,Technology,57,0,15,10,Project Management,Creativity,Spanish
18190,Male,22,Economy,69,4,22,8,Accountancy,Communication,English
18191,Female,22,Science,53,2,15,4,Accountancy,Teamwork,Chinese
18192,Male,22,Arts,99,3,26,1,Project Management,Negotiation,English
18193,Male,20,Literature,53,4,30,3,Medical Doctor,Communication,English
18194,Male,21,Literature,76,2,20,6,Project Management,Critical Thinking,Spanish
18195,Male,23,Arts,67,4,26,9,Law,Teamwork,Chinese
18196,Female,20,Science,67,2,19,6,Accountancy,Time Management,German
18197,Male,18,Economy,61,2,25,10,Education,Research,French
18198,Male,23,Arts,96,1,26,10,Arts,Creativity,Spanish
18199,Male,21,Science,70,0,18,9,Computer Science,Teamwork,English
18200,Female,23,Technology,84,2,21,5,Project Management,Adaptability,German
18201,Male,19,Economy,93,0,20,9,Computer Science,Problem-solving,German
18202,Male,19,Literature,80,5,20,6,Computer Science,Leadership,English
18203,Female,22,Technology,54,2,10,3,Accountancy,Empathy,French
18204,Male,22,Science,79,5,10,6,Medical Doctor,Patience,Chinese
18205,Female,24,Economy,93,2,30,9,Accountancy,Leadership,German
18206,Female,20,Science,52,4,28,2,Law,Time Management,Chinese
18207,Male,22,Technology,79,0,13,10,Computer Science,Adaptability,German
18208,Female,22,Technology,86,2,24,8,Project Management,Negotiation,Spanish
18209,Female,20,Technology,94,0,22,8,Computer Science,Time Management,English
18210,Male,19,Literature,57,2,18,2,Medical Doctor,Problem-solving,German
18211,Female,24,Literature,88,4,26,3,Law,Problem-solving,Spanish
18212,Male,20,Science,97,3,21,6,Law,Analytical,Chinese
18213,Male,22,Science,46,1,13,1,Arts,Critical Thinking,Chinese
18214,Female,18,Science,45,2,19,7,Accountancy,Empathy,French
18215,Male,19,Literature,63,0,23,8,Accountancy,Problem-solving,Chinese
18216,Male,21,Technology,88,5,30,7,Arts,Research,French
18217,Male,22,Science,84,3,21,8,Education,Adaptability,Chinese
18218,Female,24,Technology,43,1,27,7,Arts,Decision-making,Chinese
18219,Male,24,Literature,43,4,30,1,Project Management,Critical Thinking,Spanish
18220,Male,19,Literature,99,0,29,7,Computer Science,Problem-solving,Chinese
18221,Male,20,Technology,90,0,23,1,Accountancy,Patience,Spanish
18222,Male,18,Literature,69,1,27,10,Arts,Empathy,French
18223,Male,21,Literature,54,3,16,3,Project Management,Decision-making,English
18224,Male,21,Literature,72,2,18,7,Medical Doctor,Patience,German
18225,Male,23,Science,56,2,23,7,Project Management,Analytical,English
18226,Female,18,Arts,70,0,19,1,Computer Science,Time Management,German
18227,Male,19,Arts,59,2,20,5,Computer Science,Empathy,Chinese
18228,Female,22,Science,75,4,25,6,Education,Research,German
